Molecular Weight,Smiles,Ligand Efficiency BEI,Ligand Efficiency BEI/MW
455.45,Cc1nc(-c2ccc(-c3cnn4ccc(N5C(=O)OC[C@@H]5c5ccc(F)cc5)nc34)cc2)n[nH]1,18.31,0.040201998
406.45,COCCNc1cnc(Nc2ccc(OC)nc2)c(-c2nc(C)nc3[nH]cnc23)c1,13.41,0.032992988
376.42,CCNc1cnc(Nc2ccc(OC)nc2)c(-c2nc(C)nc3[nH]cnc23)c1,14.3,0.03798948
432.49,COc1ccc(Nc2ncc(N3CCC[C@H]3CO)cc2-c2nc(C)nc3[nH]cnc23)cn1,13.73,0.031746399
405.55,CCc1ncnc(N2CCN(C3CCN(C)CC3)CC2)c1C#Cc1ccc(N)nc1,14.31,0.035285415
413.48,C[C@H]1COCCN1c1nc(-c2cccnc2)nc2nc(-c3cccc(CO)c3)ccc12,19.16,0.046338396
449.56,C[C@H]1CN(c2nc(N3CCOC[C@@H]3C)c3ccc(-c4cccc(CO)c4)nc3n2)C[C@@H](C)O1,16.51,0.036724798
457.56,CCNC(=O)Nc1ccc(-c2nc3c(c(N4C[C@@H]5CC[C@H](C4)O5)n2)CS(=O)(=O)CC3)cc1,15.87,0.034683976
383.45,CC(C)(O)c1ccc(-c2cnc3c(n2)N(CC2CCOCC2)CC(=O)N3)cn1,18.19,0.047437736
503.59,CCN(/C=C1/C(=O)O[C@H](COC)[C@@]2(C)C1=C(O)C(=O)C1=C2[C@H](OC(C)=O)C[C@]2(C)[C@@H](O)CC[C@@H]12)CC,9.64,0.019142556
400.46,NS(=O)(=O)c1cccc(Nc2nccc(-c3ccnc(NCCCO)c3)n2)c1,16.22,0.040503421
543.55,O=C(O)N1CCN(c2ccc(Nc3ccnc4ccc(-c5cnc6ccccc6c5)cc34)cc2C(F)(F)F)CC1,10.61,0.019519823
451.46,O=C(O)c1ccc2occ(/C=N/Nc3nc(N4CCOCC4)c4ccsc4n3)c(=O)c2c1,15.05,0.033336287
513.61,CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(N(C)C)nc4)cc3)nc21,17.18,0.033449504
555.64,CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(N5CCOCC5)nc4)cc3)nc21,17.14,0.030847311
425.51,O=C(NCCO)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3sccc3n2)cc1,22.25,0.052290193
456.51,O=C(Nc1ccc(-c2nc(N3CCOCC3)c3ncccc3n2)cc1)Nc1cccc(CO)c1,19.71,0.043175396
309.33,Nc1ncc(-c2nc(N3CCOCC3)c3ncccc3n2)cn1,23.37,0.075550383
464.52,COc1ccc2c(c1)c(/C=C1\Oc3cc(O)cc(O)c3C1=O)c(C)n2CCCN1CCOCC1,16.67,0.035886507
400.39,COc1ccc2[nH]c(-c3cccnc3)c(/C=C3\Oc4cc(O)cc(O)c4C3=O)c2c1,22.48,0.056145258
337.33,COc1ccc2[nH]c(C)c(/C=C3\Oc4cc(O)cc(O)c4C3=O)c2c1,25.27,0.074911807
369.43,CC(C)(O)c1ccc(-c2cnc3c(n2)N(C2CCOCC2)C(=O)CN3)cn1,18.34,0.049644046
355.83,OCCCNc1cc(-c2ccnc(Nc3cccc(Cl)c3)n2)ccn1,17.13,0.048140966
455.56,CCNC(=O)Nc1ccc(-c2nc(N3CCOC[C@@H]3C)c3c(n2)[C@@](C)(CCOC)OC3)cc1,16.22,0.035604531
485.57,COc1ccc(Nc2ncc(CN3CCN(S(C)(=O)=O)CC3)cc2-c2nc(C)nc(N)n2)cn1,10.95,0.022550817
478.56,COc1ccc(Nc2ncc(CN3CCN(C(=O)N(C)C)CC3)cc2-c2nc(C)nc(N)n2)cn1,12.23,0.025555834
333.36,COc1ccc(Nc2ncccc2-c2nc(C)nc3nc[nH]c23)cn1,19.61,0.058825294
441.53,CCNC(=O)Nc1ccc(-c2nc(N3CCOC[C@@H]3C)c3c(n2)[C@@](C)(CCO)OC3)cc1,17.49,0.039612257
389.42,CNC(=O)Nc1ccc(Nc2nc3ccccc3n2-c2nc(C)nc(N)n2)cc1,16.61,0.042653177
362.45,CC(C)S(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2ccccn2)n1,16.04,0.04425438
401.39,FC(F)(F)c1cccc(Nc2nccc(-c3ccnc(N4CCOCC4)c3)n2)c1,14.37,0.035800593
410.5,NS(=O)(=O)c1cccc(Nc2nccc(-c3ccnc(N4CCCCC4)c3)n2)c1,16.7,0.040682095
517.68,C[C@H]1COCCN1c1cc(C2(S(=O)(=O)C3CC3)CC2)nc(-c2ccc(NC(=S)NCCO)cc2)n1,17.04,0.032916087
306.33,CC(C)n1nc(-c2cnc3nccnc3c2)c2c(N)ncnc21,16.87,0.055071328
331.38,Cc1ccc(-c2n[nH]c3ncnc(N)c23)cc1OCc1ccccc1,17.87,0.053926006
283.34,Cc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1O,26.4,0.093174278
313.34,Nc1ncnc2c1c(-c1cccc(O)c1F)nn2C1CCCC1,19.66,0.062743346
343.39,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)cc(OC)c1OC,11.65,0.033926439
298.35,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1N,13.41,0.04494721
387.41,Cc1nc(N)nc(-c2c(Nc3cc[nH]n3)nc3ccc(-c4cncn4C)cn23)n1,21.43,0.055316073
557.62,COC(=O)N1CCC(n2ncc3c(N4CCOCC4)nc(-c4ccc(NC(=O)Nc5ccncc5)cc4)nc32)CC1,17.08,0.030630178
441.53,CCNC(=O)Nc1ccc(-c2nc(N3CCOC[C@@H]3C)c3c(n2)[C@](C)(CCO)OC3)cc1,19.92,0.045115847
427.51,CCNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3c(n2)[C@](C)(CCO)OC3)cc1,20.25,0.047367313
376.42,O=c1[nH]c2ncc(-c3ccc(-c4ncc[nH]4)cc3)nc2n1CC1CCOCC1,17.44,0.046331226
295.35,CC(=O)c1cccc(-c2nn(C(C)C)c3ncnc(N)c23)c1,16.24,0.05498561
337.41,CC(C)n1nc(-c2cc3cc(C=O)ccc3s2)c2c(N)ncnc21,15.85,0.04697549
305.29,CC(C)n1nc(-c2cc(F)c(O)cc2F)c2c(N)ncnc21,19.48,0.063808182
299.33,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1O,19.78,0.066080914
325.37,COc1ccc(-c2nn(C3CCC3)c3ncnc(N)c23)cc1OC,17.73,0.054491809
321.34,CC(C)n1nc(-c2ccc3occc(=O)c3c2)c2c(N)ncnc21,18.32,0.057011265
306.37,CC(C)n1nc(-c2ccc3c(ccn3C)c2)c2c(N)ncnc21,20.69,0.067532722
313.34,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2C1CCCC1,18.33,0.058498755
342.38,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2CC1CCNCC1,11.68,0.034114142
457.46,COc1ncc(-c2ccc3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,18.87,0.041249508
557.58,COc1ncc(-c2cc3c(C)nc(N)cc3n(C3CCOCC3)c2=O)cc1NS(=O)(=O)c1ccc(F)cc1F,14.12,0.02532372
505.6,COc1ncc(-c2cc3c(C)nc(N)cc3n(C3CCCC3)c2=O)cc1NS(=O)(=O)c1ccccc1,15.26,0.030181962
570.66,CCn1nnc2c(N3CCOCC3)nc(-c3ccc(NC(=O)Nc4ccc(C(=O)N5CCN(C)CC5)cc4)cc3)nc21,15.24,0.026705919
590.69,CN(C)CCN(C)C(=O)c1ccc(NC(=O)Nc2ccc(-c3nc(O[C@H]4CCOC4)nc(N4CCOCC4)n3)cc2)cc1,15.5,0.026240498
518.58,CN1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(=O)nc(N5CCOCC5)[nH]4)cc3)cc2)CC1,11.42,0.022021675
554.63,CCOC(=O)N1CCC(n2ncc3c(N4CCOC[C@@H]4C)nc(-c4ccc(NC(=O)NCCF)cc4)nc32)CC1,15.77,0.02843337
607.64,CCC(=O)N1CCN(c2ccc(-n3c(=O)ccc4cnc5ccc(-c6cnc7ccccc7c6)cc5c43)cc2C(F)(F)F)CC1,13.77,0.022661444
377.41,O=c1[nH]c2ncc(-c3ccc(-c4nc[nH]n4)cc3)nc2n1CC1CCOCC1,23.05,0.061074163
324.38,O=c1[nH]c2ncc(-c3ccc(O)cc3)nc2n1CC1CCCCC1,18.83,0.058049202
376.42,O=c1[nH]c2ncc(-c3ccc(-c4nn[nH]n4)cc3)nc2n1CC1CCCCC1,15.4,0.040911748
374.45,O=c1[nH]c2ncc(-c3ccc(-c4ccn[nH]4)cc3)nc2n1CC1CCCCC1,15.41,0.041153692
349.39,O=c1[nH]c2ncc(-c3ccc4[nH]ccc4c3)nc2n1CC1CCOCC1,21.97,0.062881021
556.61,O=c1ccc2cnc3ccc(-c4csc5ccccc45)cc3c2n1-c1ccc(N2CCNCC2)c(C(F)(F)F)c1,12.63,0.022690933
650.71,CN(C)CCC(=O)N1CCN(c2ccc(-n3c(=O)ccc4cnc5ccc(-c6cnc7ccccc7c6)cc5c43)cc2C(F)(F)F)CC1,12.98,0.019947442
366.47,CC(C)(O)c1ccc(-c2cnc3[nH]c(=O)n(CC4CCCCC4)c3n2)cc1,16.02,0.043714356
498.59,CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(CN)cc4)cc3)nc21,19.45,0.039010008
461.53,O=C(Nc1ccccc1)Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1,18.22,0.03947739
519.56,COC(=O)c1ccc(NC(=O)Nc2ccc(-c3nc(N4CCOCC4)nc(N4CCOCC4)n3)cc2)cc1,16.56,0.031873123
363.43,Nc1nc2cc(-c3cnc4[nH]c(=O)n(CC5CCCCC5)c4n3)ccc2[nH]1,18.43,0.050711279
319.37,Nc1ncnc2c1c(-c1cnc3[nH]ccc3c1)nn2C1CCCC1,25.05,0.07843567
362.4,CC(=O)Nc1cc(-c2c(Nc3ccn(C)n3)nc3ccccn23)nc(C)n1,19.8,0.054635762
348.37,CC(=O)Nc1cc(-c2c(Nc3cc[nH]n3)nc3ccccn23)nc(C)n1,23.1,0.06630881
385.4,Cc1nc(Nc2cnccn2)cc(-c2c(Nc3cc[nH]n3)nc3cccnn23)n1,21.33,0.055345096
469.55,CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccccc4)cc3)nc21,20.28,0.043190289
569.71,CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(N(C)CCN(C)C)cc4)cc3)nc21,15.88,0.027873831
421.53,O=C(Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3sccc3n2)cc1)NC1CC1,21.75,0.051597751
468.56,COc1ccc(S(=O)(=O)Nc2cc(-c3ccc4nc(NC(C)=O)sc4c3)cnc2C)cc1,17.55,0.037455182
588.67,CN1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(O[C@H]5CCOC5)nc(N5CCOCC5)n4)cc3)cc2)CC1,14.9,0.025311295
320.36,c1cc2ccc(-c3nc(N4CCOCC4)c4nc[nH]c4n3)cc2[nH]1,21.3,0.066487701
287.35,c1nc2c(N3CCOCC3)nc(-c3ccsc3)nc2[nH]1,18.82,0.065495041
453.54,CCNC(=O)Nc1ccc(-c2nc(N3C[C@@H]4CC[C@H](C3)O4)c3c(n2)[C@@](C)(CCO)OC3)cc1,16.69,0.0367994
349.35,Cc1nc(N)nc(-n2c(Nc3cc(O)cc(O)c3)nc3ccccc32)n1,23.76,0.068012022
436.52,C[C@H]1COCCN1c1nc(-c2ccc(NC(=O)NCCC#N)cc2)nc2c1COC2(C)C,17.23,0.039471273
543.02,O=S(=O)(Nc1cc(-c2ccc3ncc(NCCN4CCOCC4)nc3c2)cnc1Cl)c1ccc(F)cc1,15.24,0.028065265
640.79,CC(C)N1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(C5CCOCC5)nc(N5C6CCC5COC6)n4)cc3)cc2)CC1,14.57,0.022737558
458.54,CCc1ncnc(-c2ccc(C(=O)N3CCN(C)C(C)C3)c(F)c2)c1C#Cc1ccc(N)nc1,17.66,0.038513543
477.57,CNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn([C@H]4CC[C@H](O)CC4)c3n2)cc1,20.14,0.042171828
522.61,CNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(C(=O)OC(C)C)CC4)c3n2)cc1,18.56,0.035514054
556.67,O=C(NCCO)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5ccccc5)CC4)c3n2)cc1,17.11,0.030736343
552.68,O=C(Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5ccccc5)CC4)c3n2)cc1)NC1CC1,15.53,0.028099443
414.47,CC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(-c4ccccc4)c3n2)cc1,18.81,0.045383261
453.43,CC(=O)Nc1cc(C(F)(F)F)c(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,13.54,0.02986128
357.42,Cc1cc(N)ncc1-c1nc(N2CCOCC2)nc(N2CCOCC2)n1,16.86,0.047171395
459.51,CC(C)n1nnc2c(N3CCOCC3)nc(-c3ccc(NC(=O)Nc4ccncc4)cc3)nc21,20.22,0.044003395
459.51,CC(C)n1nnc2c(N3CCOCC3)nc(-c3ccc(NC(=O)Nc4cccnc4)cc3)nc21,20.12,0.043785772
317.35,Cc1nccc(-n2c(Nc3cccc(O)c3)nc3ccccc32)n1,20.27,0.063872696
333.36,CNc1ncnc(-n2c(Nc3cccc(O)c3)nc3ccccc32)n1,16.61,0.049826014
395.43,Oc1cccc(Nc2nc3ccccc3n2-c2ncnc(Nc3ccccc3)n2)c1,15.33,0.038767924
360.38,Cc1nc(N)nc(-n2c(Nc3cccc(C(N)=O)c3)nc3ccccc32)n1,18.65,0.05175093
332.37,Cc1nc(N)cc(-n2c(Nc3cccc(O)c3)nc3ccccc32)n1,17.81,0.05358486
419.49,CC(C)n1nc(-c2ccc3nccc(NC(=O)OC(C)(C)C)c3c2)c2c(N)ncnc21,13.1,0.031228396
302.31,C[C@@H](CN)n1nc(-c2ccc(F)c(O)c2)c2c(N)ncnc21,18.32,0.060600046
314.32,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2[C@@H]1CCNC1,16.87,0.053671418
575.66,COC[C@H]1OC(=O)/C(=C/N(C)CC(=O)OC(C)(C)C)C2=C(O)C(=O)C3=C([C@H](OC(C)=O)C[C@]4(C)[C@@H](O)CC[C@@H]34)[C@]21C,8.44,0.014661432
